pincode,area,district,state,region_type,fdh_id,mst_id,olt_id,serviceable,max_speed_available_mbps
700013,Kolkata,Kolkata,West Bengal,urban,FDH-16214,MST-16214,OLT-16214,True,100
700014,Kolkata,Kolkata,West Bengal,urban,FDH-16215,MST-16215,OLT-16215,True,100
700015,Kolkata,Kolkata,West Bengal,urban,FDH-16216,MST-16216,OLT-16216,True,200
700016,Kolkata,Kolkata,West Bengal,urban,FDH-16217,MST-16217,OLT-16217,True,500
700017,Circus Avenue,Kolkata,West Bengal,urban,FDH-16218,MST-16218,OLT-16218,True,1000
700018,Kolkata,Kolkata,West Bengal,urban,FDH-16219,MST-16219,OLT-16219,False,200
700019,Kolkata,Kolkata,West Bengal,urban,FDH-16220,MST-16220,OLT-16220,True,1000
700020,Kolkata,Kolkata,West Bengal,urban,FDH-16221,MST-16221,OLT-16221,True,1000
700021,Kolkata,Kolkata,West Bengal,urban,FDH-16222,MST-16222,OLT-16222,True,500
700022,Kolkata,Kolkata,West Bengal,urban,FDH-16223,MST-16223,OLT-16223,True,500
700023,Kolkata,Murshidabad,West Bengal,urban,FDH-16224,MST-16224,OLT-16224,False,200
700024,Kolkata,Kolkata,West Bengal,urban,FDH-16225,MST-16225,OLT-16225,True,100
700025,Kolkata,Kolkata,West Bengal,urban,FDH-16226,MST-16226,OLT-16226,False,500
700026,Kolkata,Kolkata,West Bengal,urban,FDH-16227,MST-16227,OLT-16227,True,1000
700027,Kolkata,Kolkata,West Bengal,urban,FDH-16228,MST-16228,OLT-16228,True,1000
700028,Kolkata,North 24 Parganas,West Bengal,urban,FDH-16229,MST-16229,OLT-16229,True,200
700029,Kolkata,Kolkata,West Bengal,urban,FDH-16230,MST-16230,OLT-16230,True,1000
700030,Kolkata,Kolkata,West Bengal,urban,FDH-16231,MST-16231,OLT-16231,True,1000
700031,Kolkata,Kolkata,West Bengal,urban,FDH-16232,MST-16232,OLT-16232,False,1000
700032,Kolkata,Kolkata,West Bengal,urban,FDH-16233,MST-16233,OLT-16233,True,200
700033,Kolkata,Kolkata,West Bengal,urban,FDH-16234,MST-16234,OLT-16234,True,200
700034,Kolkata,Kolkata,West Bengal,urban,FDH-16235,MST-16235,OLT-16235,True,200
700035,Kolkata,North 24 Parganas,West Bengal,urban,FDH-16236,MST-16236,OLT-16236,True,100
700036,Kolkata,North 24 Parganas,West Bengal,urban,FDH-16237,MST-16237,OLT-16237,True,500
700037,Kolkata,Kolkata,West Bengal,urban,FDH-16238,MST-16238,OLT-16238,True,200
700038,Kolkata,Kolkata,West Bengal,urban,FDH-16239,MST-16239,OLT-16239,True,1000
700039,Bediadanga,Kolkata,West Bengal,urban,FDH-16240,MST-16240,OLT-16240,True,500
700040,Kolkata,Kolkata,West Bengal,urban,FDH-16241,MST-16241,OLT-16241,False,500
700041,Kolkata,Kolkata,West Bengal,urban,FDH-16242,MST-16242,OLT-16242,True,1000
700042,Kolkata,Kolkata,West Bengal,urban,FDH-16243,MST-16243,OLT-16243,True,1000
700043,Kolkata,Kolkata,West Bengal,urban,FDH-16244,MST-16244,OLT-16244,True,1000
700044,Kolkata,Kolkata,West Bengal,urban,FDH-16245,MST-16245,OLT-16245,True,100
700045,Kolkata,Kolkata,West Bengal,urban,FDH-16246,MST-16246,OLT-16246,True,200
700046,A. C Lane,Kolkata,West Bengal,urban,FDH-16247,MST-16247,OLT-16247,True,500
700047,Kolkata,Kolkata,West Bengal,urban,FDH-16248,MST-16248,OLT-16248,True,1000
700048,Patipukur,North 24 Parganas,West Bengal,rural,FDH-16249,MST-16249,OLT-16249,False,200
700049,North 24 Paraganas,North 24 Parganas,West Bengal,rural,FDH-16250,MST-16250,OLT-16250,False,200
700050,Kolkata,Kolkata,West Bengal,urban,FDH-16251,MST-16251,OLT-16251,True,200
700051,North 24 Paraganas,North 24 Parganas,West Bengal,suburban,FDH-16252,MST-16252,OLT-16252,True,100
700052,Kolkata,North 24 Parganas,West Bengal,urban,FDH-16253,MST-16253,OLT-16253,True,1000
700053,Kolkata,Kolkata,West Bengal,urban,FDH-16254,MST-16254,OLT-16254,True,1000
700054,Kankurgachi,Kolkata,West Bengal,urban,FDH-16255,MST-16255,OLT-16255,True,500
700055,Jessore Road,North 24 Parganas,West Bengal,suburban,FDH-16256,MST-16256,OLT-16256,False,500
700056,Belgharia,North 24 Parganas,West Bengal,rural,FDH-16257,MST-16257,OLT-16257,False,100
700057,North 24 Paraganas,North 24 Parganas,West Bengal,rural,FDH-16258,MST-16258,OLT-16258,False,100
700058,Barrackpore,North 24 Parganas,West Bengal,rural,FDH-16259,MST-16259,OLT-16259,False,200
700059,D B Nagr,North 24 Parganas,West Bengal,urban,FDH-16260,MST-16260,OLT-16260,True,1000
700060,Kolkata,Kolkata,West Bengal,urban,FDH-16261,MST-16261,OLT-16261,True,1000
700061,Kolkata,Kolkata,West Bengal,urban,FDH-16262,MST-16262,OLT-16262,True,200
700062,Kolkata,Kolkata,West Bengal,urban,FDH-16263,MST-16263,OLT-16263,True,500
700063,Kolkata,Kolkata,West Bengal,urban,FDH-16264,MST-16264,OLT-16264,True,500
700064,Sakltlake,North 24 Parganas,West Bengal,suburban,FDH-16265,MST-16265,OLT-16265,False,50
700065,Kolkata,North 24 Parganas,West Bengal,urban,FDH-16266,MST-16266,OLT-16266,False,1000
700066,Kolkata,Kolkata,West Bengal,urban,FDH-16267,MST-16267,OLT-16267,True,500
700067,Kolkata,Kolkata,West Bengal,urban,FDH-16268,MST-16268,OLT-16268,True,200
700068,Kolkata,Kolkata,West Bengal,urban,FDH-16269,MST-16269,OLT-16269,True,500
700069,Kolkata,Kolkata,West Bengal,urban,FDH-16270,MST-16270,OLT-16270,True,1000
700070,Budge Budge - I,South 24 Parganas,West Bengal,suburban,FDH-16271,MST-16271,OLT-16271,True,50
700071,Kolkata,Kolkata,West Bengal,urban,FDH-16272,MST-16272,OLT-16272,True,500
700072,Kolkata,Kolkata,West Bengal,urban,FDH-16273,MST-16273,OLT-16273,True,200
700073,Kolkata,Kolkata,West Bengal,urban,FDH-16274,MST-16274,OLT-16274,True,500
700074,Kolkata,North 24 Parganas,West Bengal,urban,FDH-16275,MST-16275,OLT-16275,True,1000
700075,Kolkata,Kolkata,West Bengal,urban,FDH-16276,MST-16276,OLT-16276,True,1000
700076,North 24 Paraganas,North 24 Parganas,West Bengal,urban,FDH-16277,MST-16277,OLT-16277,True,1000
700077,Kolkata,North 24 Parganas,West Bengal,urban,FDH-16278,MST-16278,OLT-16278,True,1000
700078,Kolkata,Kolkata,West Bengal,urban,FDH-16279,MST-16279,OLT-16279,True,100
700079,North 24 Paraganas,North 24 Parganas,West Bengal,rural,FDH-16280,MST-16280,OLT-16280,False,100
700080,Kolkata,North 24 Parganas,West Bengal,urban,FDH-16281,MST-16281,OLT-16281,True,1000
700081,North 24 Paraganas,North 24 Parganas,West Bengal,rural,FDH-16282,MST-16282,OLT-16282,True,500
700082,Kolkata,Kolkata,West Bengal,urban,FDH-16283,MST-16283,OLT-16283,True,500
700083,North 24 Parganas,North 24 Parganas,West Bengal,urban,FDH-16284,MST-16284,OLT-16284,True,200
700084,Na,South 24 Parganas,West Bengal,rural,FDH-16285,MST-16285,OLT-16285,True,50
700085,Kolkata,Kolkata,West Bengal,urban,FDH-16286,MST-16286,OLT-16286,True,500
700086,Kolkata,Kolkata,West Bengal,urban,FDH-16287,MST-16287,OLT-16287,False,500
700087,Kolkata,Kolkata,West Bengal,urban,FDH-16288,MST-16288,OLT-16288,True,1000
700088,Kolkata,Kolkata,West Bengal,urban,FDH-16289,MST-16289,OLT-16289,True,200
700089,North 24 Pgs,North 24 Parganas,West Bengal,suburban,FDH-16290,MST-16290,OLT-16290,True,100
700090,Kolkata,North 24 Parganas,West Bengal,urban,FDH-16291,MST-16291,OLT-16291,True,500
700091,Saltlake,North 24 Parganas,West Bengal,rural,FDH-16292,MST-16292,OLT-16292,True,200
700092,Kolkata,Kolkata,West Bengal,urban,FDH-16293,MST-16293,OLT-16293,True,1000
700093,Na,South 24 Parganas,West Bengal,urban,FDH-16294,MST-16294,OLT-16294,True,500
700094,Kolkata,Kolkata,West Bengal,urban,FDH-16295,MST-16295,OLT-16295,True,100
700095,Kolkata,Kolkata,West Bengal,urban,FDH-16296,MST-16296,OLT-16296,False,100
700096,Na,South 24 Parganas,West Bengal,suburban,FDH-16297,MST-16297,OLT-16297,True,500
700097,Saltklake,North 24 Parganas,West Bengal,rural,FDH-16298,MST-16298,OLT-16298,False,500
700098,Bidhan Nagar sai complex,North 24 parganas,West Bengal,rural,FDH-16299,MST-16299,OLT-16299,False,200
700099,Na,Kolkata,West Bengal,urban,FDH-16300,MST-16300,OLT-16300,True,100
700100,Vip Nagar,Kolkata,West Bengal,urban,FDH-16301,MST-16301,OLT-16301,False,100
700101,North 24 Pgs,North 24 Parganas,West Bengal,rural,FDH-16302,MST-16302,OLT-16302,False,100
700102,North 24 Pgs,North 24 Parganas,West Bengal,rural,FDH-16303,MST-16303,OLT-16303,True,100
700103,Na,South 24 Parganas,West Bengal,suburban,FDH-16304,MST-16304,OLT-16304,True,50
700104,Bishnupur - I,South 24 Parganas,West Bengal,suburban,FDH-16305,MST-16305,OLT-16305,True,50
700105,Dhapa,Kolkata,West Bengal,urban,FDH-16306,MST-16306,OLT-16306,True,1000
700106,Saltlake,North 24 Parganas,West Bengal,rural,FDH-16307,MST-16307,OLT-16307,True,100
700107,Kolkata,Kolkata,West Bengal,urban,FDH-16308,MST-16308,OLT-16308,True,200
700108,Kolkata,North 24 Parganas,West Bengal,urban,FDH-16309,MST-16309,OLT-16309,True,500
700109,North 24 Paraganas,North 24 Parganas,West Bengal,rural,FDH-16310,MST-16310,OLT-16310,False,100
700110,Barrackpore,North 24 Parganas,West Bengal,rural,FDH-16311,MST-16311,OLT-16311,False,200
700111,North 24 Paraganas,North 24 Parganas,West Bengal,suburban,FDH-16312,MST-16312,OLT-16312,True,200
700112,Na,North 24 Parganas,West Bengal,urban,FDH-16313,MST-16313,OLT-16313,True,1000
700113,Na,North 24 Parganas,West Bengal,rural,FDH-16314,MST-16314,OLT-16314,False,1000
700114,North 24 Paraganas,North 24 Parganas,West Bengal,rural,FDH-16315,MST-16315,OLT-16315,False,50
700115,North 24 Paraganas,North 24 Parganas,West Bengal,rural,FDH-16316,MST-16316,OLT-16316,False,50
700116,North 24 Paraganas,North 24 Parganas,West Bengal,suburban,FDH-16317,MST-16317,OLT-16317,False,200
700117,Barrackpore,North 24 Parganas,West Bengal,rural,FDH-16318,MST-16318,OLT-16318,False,50
700118,North 24 Paraganas,North 24 Parganas,West Bengal,urban,FDH-16319,MST-16319,OLT-16319,True,1000
700119,Barrackpur - I,North 24 Parganas,West Bengal,suburban,FDH-16320,MST-16320,OLT-16320,False,500
700120,Barrackpore,North 24 Parganas,West Bengal,rural,FDH-16321,MST-16321,OLT-16321,True,50
700121,Na,North 24 Parganas,West Bengal,suburban,FDH-16322,MST-16322,OLT-16322,False,100
700122,Barrackpore,North 24 Parganas,West Bengal,suburban,FDH-16323,MST-16323,OLT-16323,False,500
700123,Na,North 24 Parganas,West Bengal,rural,FDH-16324,MST-16324,OLT-16324,False,200
700124,Barasat - I,North 24 Parganas,West Bengal,rural,FDH-16325,MST-16325,OLT-16325,False,100
700125,Kadambagachi,North 24 Parganas,West Bengal,urban,FDH-16326,MST-16326,OLT-16326,True,100
700126,Bodai,North 24 Parganas,West Bengal,suburban,FDH-16327,MST-16327,OLT-16327,False,50
700127,Barasat - I,North 24 Parganas,West Bengal,suburban,FDH-16328,MST-16328,OLT-16328,True,200
700128,Barasat - I,North 24 Parganas,West Bengal,urban,FDH-16329,MST-16329,OLT-16329,True,1000
700129,Barasat - Ii,North 24 Parganas,West Bengal,rural,FDH-16330,MST-16330,OLT-16330,False,200
700130,Barrackpur - Ii,North 24 Parganas,West Bengal,rural,FDH-16331,MST-16331,OLT-16331,False,100
700131,Habra - I,North 24 Parganas,West Bengal,suburban,FDH-16332,MST-16332,OLT-16332,True,500
700132,Barasat - Ii,North 24 Parganas,West Bengal,suburban,FDH-16333,MST-16333,OLT-16333,True,500
700133,Barasat - Ii,North 24 Parganas,West Bengal,rural,FDH-16334,MST-16334,OLT-16334,False,50
700134,North 24 Paraganas,North 24 Parganas,West Bengal,suburban,FDH-16335,MST-16335,OLT-16335,True,200
700135,Akandakeshari,North 24 Parganas,West Bengal,rural,FDH-16336,MST-16336,OLT-16336,False,50
700136,Rajarhat,North 24 Parganas,West Bengal,rural,FDH-16337,MST-16337,OLT-16337,False,100
700137,Budge Budge - Ii,South 24 Parganas,West Bengal,rural,FDH-16338,MST-16338,OLT-16338,False,200
700138,Gosaba,South 24 Parganas,West Bengal,rural,FDH-16339,MST-16339,OLT-16339,True,50
700139,Na,South 24 Parganas,West Bengal,suburban,FDH-16340,MST-16340,OLT-16340,True,1000
700140,Na,South 24 Parganas,West Bengal,rural,FDH-16341,MST-16341,OLT-16341,False,50
700141,Na,South 24 Parganas,West Bengal,urban,FDH-16342,MST-16342,OLT-16342,True,200
700142,Na,South 24 Parganas,West Bengal,suburban,FDH-16343,MST-16343,OLT-16343,True,50
700143,Na,South 24 Parganas,West Bengal,rural,FDH-16344,MST-16344,OLT-16344,True,100
700144,Baruipur,South 24 Parganas,West Bengal,suburban,FDH-16345,MST-16345,OLT-16345,True,500
700145,Sonarpur,South 24 Parganas,West Bengal,urban,FDH-16346,MST-16346,OLT-16346,True,1000
700146,Na,South 24 Parganas,West Bengal,rural,FDH-16347,MST-16347,OLT-16347,False,50
700147,Na,South 24 Parganas,West Bengal,suburban,FDH-16348,MST-16348,OLT-16348,False,200
700148,Na,South 24 Parganas,West Bengal,rural,FDH-16349,MST-16349,OLT-16349,False,50
700149,Na,South 24 Parganas,West Bengal,rural,FDH-16350,MST-16350,OLT-16350,False,100
700150,Na,South 24 Parganas,West Bengal,rural,FDH-16351,MST-16351,OLT-16351,False,200
700151,Na,South 24 Parganas,West Bengal,rural,FDH-16352,MST-16352,OLT-16352,True,100
700152,Na,South 24 Parganas,West Bengal,rural,FDH-16353,MST-16353,OLT-16353,True,100
700153,Na,South 24 Parganas,West Bengal,rural,FDH-16354,MST-16354,OLT-16354,False,500
700154,Na,South 24 Parganas,West Bengal,urban,FDH-16355,MST-16355,OLT-16355,True,500
700155,Amdanga,North 24 Parganas,West Bengal,suburban,FDH-16356,MST-16356,OLT-16356,True,1000
700156,New Town,North 24 Parganas,West Bengal,urban,FDH-16357,MST-16357,OLT-16357,True,1000
700157,North 24 Pgs,North 24 Parganas,West Bengal,suburban,FDH-16358,MST-16358,OLT-16358,True,100
700158,Na,North 24 Parganas,West Bengal,rural,FDH-16359,MST-16359,OLT-16359,True,50
700159,Deshbandhunagar,North 24 Parganas,West Bengal,urban,FDH-16360,MST-16360,OLT-16360,True,1000
700160,Na,North 24 Parganas,West Bengal,rural,FDH-16361,MST-16361,OLT-16361,True,200
711101,Domjur,Howrah,West Bengal,rural,FDH-16362,MST-16362,OLT-16362,True,100
711102,Bally Jagachha,Howrah,West Bengal,suburban,FDH-16363,MST-16363,OLT-16363,True,500
711103,Sankrail,Howrah,West Bengal,urban,FDH-16364,MST-16364,OLT-16364,True,1000
711104,Domjur,Howrah,West Bengal,rural,FDH-16365,MST-16365,OLT-16365,False,50
711105,Domjur,Howrah,West Bengal,rural,FDH-16366,MST-16366,OLT-16366,True,50
711106,Bally Jagachha,Howrah,West Bengal,rural,FDH-16367,MST-16367,OLT-16367,False,100
711107,Uluberia - I,Howrah,West Bengal,rural,FDH-16368,MST-16368,OLT-16368,True,50
711108,Uluberia - I,Howrah,West Bengal,suburban,FDH-16369,MST-16369,OLT-16369,False,100
711109,Bally Jagachha,Howrah,West Bengal,rural,FDH-16370,MST-16370,OLT-16370,False,50
711110,Bally Jagachha,Howrah,West Bengal,rural,FDH-16371,MST-16371,OLT-16371,True,100
711111,Uluberia - I,Howrah,West Bengal,urban,FDH-16372,MST-16372,OLT-16372,True,500
711112,Bally Jagachha,Howrah,West Bengal,rural,FDH-16373,MST-16373,OLT-16373,False,50
711113,Bally Jagachha,Howrah,West Bengal,suburban,FDH-16374,MST-16374,OLT-16374,True,100
711114,Sankrail,Howrah,West Bengal,suburban,FDH-16375,MST-16375,OLT-16375,True,50
711201,Bally Jagachha,Howrah,West Bengal,suburban,FDH-16376,MST-16376,OLT-16376,False,200
711202,Domjur,Howrah,West Bengal,suburban,FDH-16377,MST-16377,OLT-16377,True,100
711203,Sankrail,Howrah,West Bengal,suburban,FDH-16378,MST-16378,OLT-16378,False,1000
711204,Bally Jagachha,Howrah,West Bengal,rural,FDH-16379,MST-16379,OLT-16379,False,1000
711205,Bally Jagachha,Howrah,West Bengal,rural,FDH-16380,MST-16380,OLT-16380,True,200
711225,Howrah,Howrah,West Bengal,urban,FDH-16381,MST-16381,OLT-16381,True,200
711226,Domjur,Howrah,West Bengal,rural,FDH-16382,MST-16382,OLT-16382,False,100
711227,Bally Jagachha,Howrah,West Bengal,rural,FDH-16383,MST-16383,OLT-16383,False,100
711301,Howrah,Howrah,West Bengal,suburban,FDH-16384,MST-16384,OLT-16384,True,1000
711302,Howrah,Howrah,West Bengal,suburban,FDH-16385,MST-16385,OLT-16385,True,200
711303,Howrah,Howrah,West Bengal,urban,FDH-16386,MST-16386,OLT-16386,True,500
711304,Sankrail,Howrah,West Bengal,rural,FDH-16387,MST-16387,OLT-16387,True,50
711305,Howrah,Howrah,West Bengal,urban,FDH-16388,MST-16388,OLT-16388,True,1000
711306,Howrah,Howrah,West Bengal,suburban,FDH-16389,MST-16389,OLT-16389,False,100
711307,Howrah,Howrah,West Bengal,suburban,FDH-16390,MST-16390,OLT-16390,True,200
711308,Domjur,Howrah,West Bengal,suburban,FDH-16391,MST-16391,OLT-16391,False,50
711309,Sankrail,Howrah,West Bengal,suburban,FDH-16392,MST-16392,OLT-16392,False,200
711310,Sankrail,Howrah,West Bengal,rural,FDH-16393,MST-16393,OLT-16393,False,100
711312,Howrah,Howrah,West Bengal,suburban,FDH-16394,MST-16394,OLT-16394,False,500
711313,Domjur,Howrah,West Bengal,urban,FDH-16395,MST-16395,OLT-16395,True,500
711314,Domjur,Howrah,West Bengal,urban,FDH-16396,MST-16396,OLT-16396,True,200
711315,Howrah,Howrah,West Bengal,suburban,FDH-16397,MST-16397,OLT-16397,True,200
711316,Howrah,Howrah,West Bengal,urban,FDH-16398,MST-16398,OLT-16398,True,100
711317,Uluberia - Ii,Howrah,West Bengal,urban,FDH-16399,MST-16399,OLT-16399,True,1000
711322,Howrah,Howrah,West Bengal,urban,FDH-16400,MST-16400,OLT-16400,True,1000
711324,Samta,Howrah,West Bengal,suburban,FDH-16401,MST-16401,OLT-16401,False,200
711325,Panitras,Howrah,West Bengal,urban,FDH-16402,MST-16402,OLT-16402,True,50
711326,Sasati,Howrah,West Bengal,suburban,FDH-16403,MST-16403,OLT-16403,False,50
711327,Ramchandrapur,Howrah,West Bengal,suburban,FDH-16404,MST-16404,OLT-16404,True,500
711328,J.P.hat,Howrah,West Bengal,rural,FDH-16405,MST-16405,OLT-16405,False,50
711401,Howrah,Howrah,West Bengal,suburban,FDH-16406,MST-16406,OLT-16406,True,500
711403,Bally Jagachha,Howrah,West Bengal,rural,FDH-16407,MST-16407,OLT-16407,False,50
711404,Howrah,Howrah,West Bengal,urban,FDH-16408,MST-16408,OLT-16408,True,500
711405,Howrah,Howrah,West Bengal,urban,FDH-16409,MST-16409,OLT-16409,True,500
711408,Howrah,Howrah,West Bengal,suburban,FDH-16410,MST-16410,OLT-16410,True,100
711409,Howrah,Howrah,West Bengal,urban,FDH-16411,MST-16411,OLT-16411,True,1000
711410,Howrah,Howrah,West Bengal,suburban,FDH-16412,MST-16412,OLT-16412,True,200
711411,Howrah,Howrah,West Bengal,suburban,FDH-16413,MST-16413,OLT-16413,True,200
711412,Howrah,Howrah,West Bengal,suburban,FDH-16414,MST-16414,OLT-16414,True,500
711413,Howrah,Howrah,West Bengal,urban,FDH-16415,MST-16415,OLT-16415,True,500
711414,Uluberia - Ii,Howrah,West Bengal,rural,FDH-16416,MST-16416,OLT-16416,False,50
711415,Patihal,Howrah,West Bengal,urban,FDH-16417,MST-16417,OLT-16417,True,200
711416,Manikura,Howrah,West Bengal,rural,FDH-16418,MST-16418,OLT-16418,False,50
712101,Chinsurah,Hugli,West Bengal,rural,FDH-16419,MST-16419,OLT-16419,False,500
712102,Chinsurah - Magra,Hugli,West Bengal,suburban,FDH-16420,MST-16420,OLT-16420,True,200
712103,Chinsurah - Magra,Hugli,West Bengal,rural,FDH-16421,MST-16421,OLT-16421,True,500
712104,Chinsurah - Magra,Hugli,West Bengal,urban,FDH-16422,MST-16422,OLT-16422,True,1000
712105,Chinsurah - Magra,Hugli,West Bengal,rural,FDH-16423,MST-16423,OLT-16423,True,100
712121,Addconagar,Hugli,West Bengal,rural,FDH-16424,MST-16424,OLT-16424,False,100
712122,Goghat-Ii,Hugli,West Bengal,rural,FDH-16425,MST-16425,OLT-16425,False,1000
712123,Chinsurah - Magra,Hugli,West Bengal,rural,FDH-16426,MST-16426,OLT-16426,False,50
712124,Chandannagar,Hugli,West Bengal,rural,FDH-16427,MST-16427,OLT-16427,False,500
712125,Chinsurah - Magra,Hugli,West Bengal,rural,FDH-16428,MST-16428,OLT-16428,False,1000
712134,Boinchi,Hugli,West Bengal,urban,FDH-16429,MST-16429,OLT-16429,False,200
712135,Pandua,Hugli,West Bengal,rural,FDH-16430,MST-16430,OLT-16430,False,50
712136,Chinsurah - Magra,Hugli,West Bengal,rural,FDH-16431,MST-16431,OLT-16431,False,200
712137,Chinsurah - Magra,Hugli,West Bengal,urban,FDH-16432,MST-16432,OLT-16432,True,200
712138,Chinsurah - Magra,Hugli,West Bengal,suburban,FDH-16433,MST-16433,OLT-16433,True,100
712139,Chinsurah - Magra,Hugli,West Bengal,rural,FDH-16434,MST-16434,OLT-16434,True,1000
712146,Pandua,Purba Barddhaman,West Bengal,suburban,FDH-16435,MST-16435,OLT-16435,True,200
712147,Itachuna,Hugli,West Bengal,urban,FDH-16436,MST-16436,OLT-16436,True,1000
712148,Magra,Hugli,West Bengal,urban,FDH-16437,MST-16437,OLT-16437,True,200
712149,Pandua,Hugli,West Bengal,suburban,FDH-16438,MST-16438,OLT-16438,True,100
712150,Rabindranagar,Hooghly,West Bengal,rural,FDH-16439,MST-16439,OLT-16439,False,100
712152,Pandua,Hugli,West Bengal,rural,FDH-16440,MST-16440,OLT-16440,True,200
712154,Polba,Hooghly,West Bengal,rural,FDH-16441,MST-16441,OLT-16441,False,100
712156,Beloon,Hooghly,West Bengal,rural,FDH-16442,MST-16442,OLT-16442,False,500
712157,Khanyan,Hooghly,West Bengal,rural,FDH-16443,MST-16443,OLT-16443,False,100
712158,Simlagarh,Hooghly,West Bengal,rural,FDH-16444,MST-16444,OLT-16444,False,50
712201,Serampur Uttarpara,Hugli,West Bengal,urban,FDH-16445,MST-16445,OLT-16445,True,200
712202,Serampur Uttarpara,Hugli,West Bengal,suburban,FDH-16446,MST-16446,OLT-16446,True,100
712203,Serampur Uttarpara,Hugli,West Bengal,urban,FDH-16447,MST-16447,OLT-16447,True,1000
712204,Serampur Uttarpara,Hugli,West Bengal,rural,FDH-16448,MST-16448,OLT-16448,False,500
712221,Singur,Hugli,West Bengal,rural,FDH-16449,MST-16449,OLT-16449,False,50
712222,Singur,Hugli,West Bengal,urban,FDH-16450,MST-16450,OLT-16450,True,500
712223,Chandannagar,Hugli,West Bengal,rural,FDH-16451,MST-16451,OLT-16451,False,50
712232,Serampur Uttarpara,Hugli,West Bengal,urban,FDH-16452,MST-16452,OLT-16452,True,200
712233,Serampur Uttarpara,Hugli,West Bengal,rural,FDH-16453,MST-16453,OLT-16453,False,50
712234,Serampore,Hugli,West Bengal,rural,FDH-16454,MST-16454,OLT-16454,False,500
712235,Serampur Uttarpara,Hugli,West Bengal,suburban,FDH-16455,MST-16455,OLT-16455,False,100
712245,Serampur Uttarpara,Hugli,West Bengal,rural,FDH-16456,MST-16456,OLT-16456,False,50
712246,Serampur Uttarpara,Hugli,West Bengal,rural,FDH-16457,MST-16457,OLT-16457,False,100
712247,Raghunathpur,Hooghly,West Bengal,suburban,FDH-16458,MST-16458,OLT-16458,True,200
712248,Serampur Uttarpara,Hugli,West Bengal,suburban,FDH-16459,MST-16459,OLT-16459,True,50
712249,Serampur Uttarpara,Hugli,West Bengal,rural,FDH-16460,MST-16460,OLT-16460,False,100
712250,Serampur Uttarpara,Hugli,West Bengal,urban,FDH-16461,MST-16461,OLT-16461,True,1000
712258,Serampur Uttarpara,Hugli,West Bengal,rural,FDH-16462,MST-16462,OLT-16462,True,500
712301,Dhaniakhali,Hugli,West Bengal,suburban,FDH-16463,MST-16463,OLT-16463,True,500
712302,Dhaniakhali,Hugli,West Bengal,rural,FDH-16464,MST-16464,OLT-16464,False,50
712303,Gurap,Hugli,West Bengal,suburban,FDH-16465,MST-16465,OLT-16465,True,100
